NAME	TITLE	SCORE	
RWDD2A	RWD domain containing 2A [Source:HGNC Symbol;Acc:HGNC:21385]	-0.022653729	
EIF3B	eukaryotic translation initiation factor 3 subunit B [Source:HGNC Symbol;Acc:HGNC:3280]	-0.02268867	
ZNF474	zinc finger protein 474 [Source:HGNC Symbol;Acc:HGNC:23245]	-0.022691445	
SLC45A4	solute carrier family 45 member 4 [Source:HGNC Symbol;Acc:HGNC:29196]	-0.02270424	
SGPP1	sphingosine-1-phosphate phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:17720]	-0.02270673	
PKHD1L1	PKHD1 like 1 [Source:HGNC Symbol;Acc:HGNC:20313]	-0.022714311	
AHNAK2	AHNAK nucleoprotein 2 [Source:HGNC Symbol;Acc:HGNC:20125]	-0.022728113	
EIF4E1B	eukaryotic translation initiation factor 4E family member 1B [Source:HGNC Symbol;Acc:HGNC:33179]	-0.022733903	
SSH1	slingshot protein phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:30579]	-0.022749512	
P4HA3	prolyl 4-hydroxylase subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:30135]	-0.022751078	
ANAPC1	anaphase promoting complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:19988]	-0.022806356	
NRDC	nardilysin convertase [Source:HGNC Symbol;Acc:HGNC:7995]	-0.022846397	
ZBP1	Z-DNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:16176]	-0.022849277	
ANK3	ankyrin 3 [Source:HGNC Symbol;Acc:HGNC:494]	-0.022868669	
OR13J1	olfactory receptor family 13 subfamily J member 1 [Source:HGNC Symbol;Acc:HGNC:15108]	-0.022874221	
THEM6	thioesterase superfamily member 6 [Source:HGNC Symbol;Acc:HGNC:29656]	-0.02288215	
CREB5	cAMP responsive element binding protein 5 [Source:HGNC Symbol;Acc:HGNC:16844]	-0.0228906	
SLC9C1	solute carrier family 9 member C1 [Source:HGNC Symbol;Acc:HGNC:31401]	-0.022906497	
CTSH	cathepsin H [Source:HGNC Symbol;Acc:HGNC:2535]	-0.022917893	
SEMA3E	semaphorin 3E [Source:HGNC Symbol;Acc:HGNC:10727]	-0.022920744	
OTUD1	OTU deubiquitinase 1 [Source:HGNC Symbol;Acc:HGNC:27346]	-0.022942692	
OR52B2	olfactory receptor family 52 subfamily B member 2 [Source:HGNC Symbol;Acc:HGNC:15207]	-0.022979746	
TEP1	telomerase associated protein 1 [Source:HGNC Symbol;Acc:HGNC:11726]	-0.023036268	
COBL	cordon-bleu WH2 repeat protein [Source:HGNC Symbol;Acc:HGNC:22199]	-0.023043117	
GATM	glycine amidinotransferase [Source:HGNC Symbol;Acc:HGNC:4175]	-0.02306805	
TTF1	transcription termination factor 1 [Source:HGNC Symbol;Acc:HGNC:12397]	-0.023092827	
SMIM20	small integral membrane protein 20 [Source:HGNC Symbol;Acc:HGNC:37260]	-0.023102405	
PTGES3L-AARSD1	PTGES3L-AARSD1 readthrough [Source:HGNC Symbol;Acc:HGNC:43946]	-0.023135338	
NFE2L3	nuclear factor, erythroid 2 like 3 [Source:HGNC Symbol;Acc:HGNC:7783]	-0.023137951	
SLC15A3	solute carrier family 15 member 3 [Source:HGNC Symbol;Acc:HGNC:18068]	-0.023160627	
ACTR1A	actin related protein 1A [Source:HGNC Symbol;Acc:HGNC:167]	-0.023173308	
HPSE	heparanase [Source:HGNC Symbol;Acc:HGNC:5164]	-0.023179999	
BMPR1A	bone morphogenetic protein receptor type 1A [Source:HGNC Symbol;Acc:HGNC:1076]	-0.023208449	
CARS2	cysteinyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:25695]	-0.023231938	
IL7	interleukin 7 [Source:HGNC Symbol;Acc:HGNC:6023]	-0.023283785	
C2	complement C2 [Source:HGNC Symbol;Acc:HGNC:1248]	-0.023288082	
HOXC13	homeobox C13 [Source:HGNC Symbol;Acc:HGNC:5125]	-0.023341523	
LAMP3	lysosomal associated membrane protein 3 [Source:HGNC Symbol;Acc:HGNC:14582]	-0.023350485	
GTF2H1	general transcription factor IIH subunit 1 [Source:HGNC Symbol;Acc:HGNC:4655]	-0.023351206	
SKP1	S-phase kinase associated protein 1 [Source:HGNC Symbol;Acc:HGNC:10899]	-0.023400595	
SYCE3	synaptonemal complex central element protein 3 [Source:HGNC Symbol;Acc:HGNC:35245]	-0.023421556	
GPR68	G protein-coupled receptor 68 [Source:HGNC Symbol;Acc:HGNC:4519]	-0.023436984	
WDR25	WD repeat domain 25 [Source:HGNC Symbol;Acc:HGNC:21064]	-0.023443358	
PFKFB3	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3 [Source:HGNC Symbol;Acc:HGNC:8874]	-0.023469921	
RNASEK	ribonuclease K [Source:HGNC Symbol;Acc:HGNC:33911]	-0.02347931	
SGMS1	sphingomyelin synthase 1 [Source:HGNC Symbol;Acc:HGNC:29799]	-0.023489239	
ARL2BP	ADP ribosylation factor like GTPase 2 binding protein [Source:HGNC Symbol;Acc:HGNC:17146]	-0.023498349	
RAD51B	RAD51 paralog B [Source:HGNC Symbol;Acc:HGNC:9822]	-0.023512324	
SAP30L	SAP30 like [Source:HGNC Symbol;Acc:HGNC:25663]	-0.023516605	
USP54	ubiquitin specific peptidase 54 [Source:HGNC Symbol;Acc:HGNC:23513]	-0.023521846	
GNL2	G protein nucleolar 2 [Source:HGNC Symbol;Acc:HGNC:29925]	-0.023525963	
ASB15	ankyrin repeat and SOCS box containing 15 [Source:HGNC Symbol;Acc:HGNC:19767]	-0.023586193	
ETFRF1	electron transfer flavoprotein regulatory factor 1 [Source:HGNC Symbol;Acc:HGNC:27052]	-0.02358956	
ZBTB2	zinc finger and BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20868]	-0.023593599	
AZGP1	alpha-2-glycoprotein 1, zinc-binding [Source:HGNC Symbol;Acc:HGNC:910]	-0.023668712	
OR10G9	olfactory receptor family 10 subfamily G member 9 [Source:HGNC Symbol;Acc:HGNC:15129]	-0.023674374	
FYTTD1	forty-two-three domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25407]	-0.023721129	
PLA2G2E	phospholipase A2 group IIE [Source:HGNC Symbol;Acc:HGNC:13414]	-0.023749834	
DRC3	dynein regulatory complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:25384]	-0.023765549	
SH2D6	SH2 domain containing 6 [Source:HGNC Symbol;Acc:HGNC:30439]	-0.023775315	
LIPI	lipase I [Source:HGNC Symbol;Acc:HGNC:18821]	-0.023778247	
RBM6	RNA binding motif protein 6 [Source:HGNC Symbol;Acc:HGNC:9903]	-0.023799783	
FAM118A	family with sequence similarity 118 member A [Source:HGNC Symbol;Acc:HGNC:1313]	-0.023803867	
SENP5	SUMO specific peptidase 5 [Source:HGNC Symbol;Acc:HGNC:28407]	-0.023826314	
CSNK1E	casein kinase 1 epsilon [Source:HGNC Symbol;Acc:HGNC:2453]	-0.023834195	
GNG12	G protein subunit gamma 12 [Source:HGNC Symbol;Acc:HGNC:19663]	-0.023840576	
SWT1	SWT1 RNA endoribonuclease homolog [Source:HGNC Symbol;Acc:HGNC:16785]	-0.023859793	
HAPLN2	hyaluronan and proteoglycan link protein 2 [Source:HGNC Symbol;Acc:HGNC:17410]	-0.023860874	
FAM171A2	family with sequence similarity 171 member A2 [Source:HGNC Symbol;Acc:HGNC:30480]	-0.02386598	
TIPIN	TIMELESS interacting protein [Source:HGNC Symbol;Acc:HGNC:30750]	-0.023876958	
CCN6	cellular communication network factor 6 [Source:HGNC Symbol;Acc:HGNC:12771]	-0.023895044	
LRMDA	leucine rich melanocyte differentiation associated [Source:HGNC Symbol;Acc:HGNC:23405]	-0.023905091	
MTMR9	myotubularin related protein 9 [Source:HGNC Symbol;Acc:HGNC:14596]	-0.023907185	
SLC6A20	solute carrier family 6 member 20 [Source:HGNC Symbol;Acc:HGNC:30927]	-0.023907434	
MASTL	microtubule associated serine/threonine kinase like [Source:HGNC Symbol;Acc:HGNC:19042]	-0.023932308	
GATAD1	GATA zinc finger domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29941]	-0.023962889	
CYP21A2	cytochrome P450 family 21 subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:2600]	-0.023968954	
CCDC96	coiled-coil domain containing 96 [Source:HGNC Symbol;Acc:HGNC:26900]	-0.023980137	
TSHR	thyroid stimulating hormone receptor [Source:HGNC Symbol;Acc:HGNC:12373]	-0.023984564	
SEH1L	SEH1 like nucleoporin [Source:HGNC Symbol;Acc:HGNC:30379]	-0.02399925	
SORT1	sortilin 1 [Source:HGNC Symbol;Acc:HGNC:11186]	-0.024041979	
EXOC2	exocyst complex component 2 [Source:HGNC Symbol;Acc:HGNC:24968]	-0.024044951	
DSC3	desmocollin 3 [Source:HGNC Symbol;Acc:HGNC:3037]	-0.024080843	
SEMA3F	semaphorin 3F [Source:HGNC Symbol;Acc:HGNC:10728]	-0.024109116	
STN1	STN1 subunit of CST complex [Source:HGNC Symbol;Acc:HGNC:26200]	-0.024112303	
MYO19	myosin XIX [Source:HGNC Symbol;Acc:HGNC:26234]	-0.02412703	
HSDL1	hydroxysteroid dehydrogenase like 1 [Source:HGNC Symbol;Acc:HGNC:16475]	-0.02415318	
SLC35D1	solute carrier family 35 member D1 [Source:HGNC Symbol;Acc:HGNC:20800]	-0.024225209	
TMEM72	transmembrane protein 72 [Source:HGNC Symbol;Acc:HGNC:31658]	-0.02423809	
C1orf43	chromosome 1 open reading frame 43 [Source:HGNC Symbol;Acc:HGNC:29876]	-0.024240093	
INTS11	integrator complex subunit 11 [Source:HGNC Symbol;Acc:HGNC:26052]	-0.024241365	
PTPN13	protein tyrosine phosphatase non-receptor type 13 [Source:HGNC Symbol;Acc:HGNC:9646]	-0.02425	
SPAG6	sperm associated antigen 6 [Source:HGNC Symbol;Acc:HGNC:11215]	-0.024254687	
BEND4	BEN domain containing 4 [Source:HGNC Symbol;Acc:HGNC:23815]	-0.024262123	
PTPN7	protein tyrosine phosphatase non-receptor type 7 [Source:HGNC Symbol;Acc:HGNC:9659]	-0.02426376	
CYP1B1	cytochrome P450 family 1 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:2597]	-0.024267567	
H2BC15	H2B clustered histone 15 [Source:HGNC Symbol;Acc:HGNC:4749]	-0.02433104	
EIF3F	eukaryotic translation initiation factor 3 subunit F [Source:HGNC Symbol;Acc:HGNC:3275]	-0.024338601	
HPX	hemopexin [Source:HGNC Symbol;Acc:HGNC:5171]	-0.02434065	
RIMBP2	RIMS binding protein 2 [Source:HGNC Symbol;Acc:HGNC:30339]	-0.024359405	
ARPC4-TTLL3	ARPC4-TTLL3 readthrough [Source:HGNC Symbol;Acc:HGNC:38830]	-0.024361134	
SLAMF8	SLAM family member 8 [Source:HGNC Symbol;Acc:HGNC:21391]	-0.024362555	
GSTK1	glutathione S-transferase kappa 1 [Source:HGNC Symbol;Acc:HGNC:16906]	-0.024378186	
ANGPT1	angiopoietin 1 [Source:HGNC Symbol;Acc:HGNC:484]	-0.024382915	
FAM220A	family with sequence similarity 220 member A [Source:HGNC Symbol;Acc:HGNC:22422]	-0.024399035	
GALNT17	polypeptide N-acetylgalactosaminyltransferase 17 [Source:HGNC Symbol;Acc:HGNC:16347]	-0.024425045	
NANS	N-acetylneuraminate synthase [Source:HGNC Symbol;Acc:HGNC:19237]	-0.024432473	
ZNF385B	zinc finger protein 385B [Source:HGNC Symbol;Acc:HGNC:26332]	-0.024443736	
FANCC	FA complementation group C [Source:HGNC Symbol;Acc:HGNC:3584]	-0.024460683	
CLTA	clathrin light chain A [Source:HGNC Symbol;Acc:HGNC:2090]	-0.02447105	
LYRM7	LYR motif containing 7 [Source:HGNC Symbol;Acc:HGNC:28072]	-0.024479413	
NCK2	NCK adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:7665]	-0.024537811	
ANXA6	annexin A6 [Source:HGNC Symbol;Acc:HGNC:544]	-0.024552837	
CASC3	CASC3 exon junction complex subunit [Source:HGNC Symbol;Acc:HGNC:17040]	-0.024570117	
VWCE	von Willebrand factor C and EGF domains [Source:HGNC Symbol;Acc:HGNC:26487]	-0.024613712	
SSR1	signal sequence receptor subunit 1 [Source:HGNC Symbol;Acc:HGNC:11323]	-0.024619896	
DCC	DCC netrin 1 receptor [Source:HGNC Symbol;Acc:HGNC:2701]	-0.024642661	
ATP6V1G2	ATPase H+ transporting V1 subunit G2 [Source:HGNC Symbol;Acc:HGNC:862]	-0.024646223	
SUSD6	sushi domain containing 6 [Source:HGNC Symbol;Acc:HGNC:19956]	-0.024653496	
MMP14	matrix metallopeptidase 14 [Source:HGNC Symbol;Acc:HGNC:7160]	-0.024685225	
OXA1L	OXA1L mitochondrial inner membrane protein [Source:HGNC Symbol;Acc:HGNC:8526]	-0.024710247	
APOL4	apolipoprotein L4 [Source:HGNC Symbol;Acc:HGNC:14867]	-0.024714218	
APIP	APAF1 interacting protein [Source:HGNC Symbol;Acc:HGNC:17581]	-0.024747325	
BICD2	BICD cargo adaptor 2 [Source:HGNC Symbol;Acc:HGNC:17208]	-0.024753984	
SEC14L1	SEC14 like lipid binding 1 [Source:HGNC Symbol;Acc:HGNC:10698]	-0.024767265	
DDHD1	DDHD domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19714]	-0.024775796	
SLC23A2	solute carrier family 23 member 2 [Source:HGNC Symbol;Acc:HGNC:10973]	-0.024792874	
RPRD1A	regulation of nuclear pre-mRNA domain containing 1A [Source:HGNC Symbol;Acc:HGNC:25560]	-0.024795309	
ILRUN	inflammation and lipid regulator with UBA-like and NBR1-like domains [Source:HGNC Symbol;Acc:HGNC:21215]	-0.02480964	
PSME2	proteasome activator subunit 2 [Source:HGNC Symbol;Acc:HGNC:9569]	-0.02481643	
ACTR8	actin related protein 8 [Source:HGNC Symbol;Acc:HGNC:14672]	-0.024834828	
ALKBH7	alkB homolog 7 [Source:HGNC Symbol;Acc:HGNC:21306]	-0.024868142	
GLRA3	glycine receptor alpha 3 [Source:HGNC Symbol;Acc:HGNC:4328]	-0.024906347	
STX8	syntaxin 8 [Source:HGNC Symbol;Acc:HGNC:11443]	-0.024915438	
UQCC1	ubiquinol-cytochrome c reductase complex assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:15891]	-0.02494951	
IRX4	iroquois homeobox 4 [Source:HGNC Symbol;Acc:HGNC:6129]	-0.024951492	
PHF20	PHD finger protein 20 [Source:HGNC Symbol;Acc:HGNC:16098]	-0.024987604	
HIGD1B	HIG1 hypoxia inducible domain family member 1B [Source:HGNC Symbol;Acc:HGNC:24318]	-0.024999354	
OR5AN1	olfactory receptor family 5 subfamily AN member 1 [Source:HGNC Symbol;Acc:HGNC:15255]	-0.025017219	
AGO2	argonaute RISC catalytic component 2 [Source:HGNC Symbol;Acc:HGNC:3263]	-0.025027897	
ATAD3C	ATPase family AAA domain containing 3C [Source:HGNC Symbol;Acc:HGNC:32151]	-0.025048094	
TMEM100	transmembrane protein 100 [Source:HGNC Symbol;Acc:HGNC:25607]	-0.02506964	
TRIM2	tripartite motif containing 2 [Source:HGNC Symbol;Acc:HGNC:15974]	-0.025076423	
BSPH1	binder of sperm protein homolog 1 [Source:HGNC Symbol;Acc:HGNC:33906]	-0.025117146	
VIT	vitrin [Source:HGNC Symbol;Acc:HGNC:12697]	-0.02511925	
TTPA	alpha tocopherol transfer protein [Source:HGNC Symbol;Acc:HGNC:12404]	-0.025150402	
P2RY11	purinergic receptor P2Y11 [Source:HGNC Symbol;Acc:HGNC:8540]	-0.025173781	
DQX1	DEAQ-box RNA dependent ATPase 1 [Source:HGNC Symbol;Acc:HGNC:20410]	-0.02520335	
JMY	junction mediating and regulatory protein, p53 cofactor [Source:HGNC Symbol;Acc:HGNC:28916]	-0.025223682	
NEU4	neuraminidase 4 [Source:HGNC Symbol;Acc:HGNC:21328]	-0.025269572	
TMEM238	transmembrane protein 238 [Source:HGNC Symbol;Acc:HGNC:40042]	-0.02530875	
RPGRIP1L	RPGRIP1 like [Source:HGNC Symbol;Acc:HGNC:29168]	-0.025314081	
SNX4	sorting nexin 4 [Source:HGNC Symbol;Acc:HGNC:11175]	-0.02534229	
DMRTB1	DMRT like family B with proline rich C-terminal 1 [Source:HGNC Symbol;Acc:HGNC:13913]	-0.025381377	
HHEX	hematopoietically expressed homeobox [Source:HGNC Symbol;Acc:HGNC:4901]	-0.02541288	
CRPPA	CDP-L-ribitol pyrophosphorylase A [Source:HGNC Symbol;Acc:HGNC:37276]	-0.02543973	
XRCC4	X-ray repair cross complementing 4 [Source:HGNC Symbol;Acc:HGNC:12831]	-0.025458049	
SLC35G2	solute carrier family 35 member G2 [Source:HGNC Symbol;Acc:HGNC:28480]	-0.025466377	
FAT3	FAT atypical cadherin 3 [Source:HGNC Symbol;Acc:HGNC:23112]	-0.025486307	
SATB2	SATB homeobox 2 [Source:HGNC Symbol;Acc:HGNC:21637]	-0.025502354	
NSUN5	NOP2/Sun RNA methyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:16385]	-0.025509167	
VPS26C	VPS26 endosomal protein sorting factor C [Source:HGNC Symbol;Acc:HGNC:3044]	-0.025525372	
DDX42	DEAD-box helicase 42 [Source:HGNC Symbol;Acc:HGNC:18676]	-0.025540153	
SLC16A12	solute carrier family 16 member 12 [Source:HGNC Symbol;Acc:HGNC:23094]	-0.0255727	
SFT2D1	SFT2 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21102]	-0.02560933	
NPIPB5	nuclear pore complex interacting protein family member B5 [Source:HGNC Symbol;Acc:HGNC:37233]	-0.025636073	
IDH1	isocitrate dehydrogenase (NADP(+)) 1 [Source:HGNC Symbol;Acc:HGNC:5382]	-0.025646122	
SRI	sorcin [Source:HGNC Symbol;Acc:HGNC:11292]	-0.025667824	
MMD	monocyte to macrophage differentiation associated [Source:HGNC Symbol;Acc:HGNC:7153]	-0.02568653	
CMPK2	cytidine/uridine monophosphate kinase 2 [Source:HGNC Symbol;Acc:HGNC:27015]	-0.025702294	
FGD3	FYVE, RhoGEF and PH domain containing 3 [Source:HGNC Symbol;Acc:HGNC:16027]	-0.02572767	
UPK1B	uroplakin 1B [Source:HGNC Symbol;Acc:HGNC:12578]	-0.025743013	
CYLC2	cylicin 2 [Source:HGNC Symbol;Acc:HGNC:2583]	-0.02577588	
SKOR2	SKI family transcriptional corepressor 2 [Source:HGNC Symbol;Acc:HGNC:32695]	-0.025828216	
C5orf38	chromosome 5 open reading frame 38 [Source:HGNC Symbol;Acc:HGNC:24226]	-0.025863316	
HTR6	5-hydroxytryptamine receptor 6 [Source:HGNC Symbol;Acc:HGNC:5301]	-0.0258787	
PCDHA1	protocadherin alpha 1 [Source:HGNC Symbol;Acc:HGNC:8663]	-0.025885345	
BOLA1	bolA family member 1 [Source:HGNC Symbol;Acc:HGNC:24263]	-0.025908489	
TAMM41	TAM41 mitochondrial translocator assembly and maintenance homolog [Source:HGNC Symbol;Acc:HGNC:25187]	-0.025924234	
SEMA4C	semaphorin 4C [Source:HGNC Symbol;Acc:HGNC:10731]	-0.025968824	
SLC16A3	solute carrier family 16 member 3 [Source:HGNC Symbol;Acc:HGNC:10924]	-0.025996841	
SNX10	sorting nexin 10 [Source:HGNC Symbol;Acc:HGNC:14974]	-0.026006227	
PPP1R16B	protein phosphatase 1 regulatory subunit 16B [Source:HGNC Symbol;Acc:HGNC:15850]	-0.026025582	
SLFN12L	schlafen family member 12 like [Source:HGNC Symbol;Acc:HGNC:33920]	-0.026060298	
BLOC1S4	biogenesis of lysosomal organelles complex 1 subunit 4 [Source:HGNC Symbol;Acc:HGNC:24206]	-0.026061116	
DPPA5	developmental pluripotency associated 5 [Source:HGNC Symbol;Acc:HGNC:19201]	-0.026098121	
FAM153B	family with sequence similarity 153 member B [Source:HGNC Symbol;Acc:HGNC:27323]	-0.026135134	
HOXC10	homeobox C10 [Source:HGNC Symbol;Acc:HGNC:5122]	-0.026154252	
MAP3K7	mitogen-activated protein kinase kinase kinase 7 [Source:HGNC Symbol;Acc:HGNC:6859]	-0.026166126	
TSTA3	tissue specific transplantation antigen P35B [Source:HGNC Symbol;Acc:HGNC:12390]	-0.026215166	
GSC2	goosecoid homeobox 2 [Source:HGNC Symbol;Acc:HGNC:4613]	-0.02622476	
TSN	translin [Source:HGNC Symbol;Acc:HGNC:12379]	-0.026246605	
ALDH1L2	aldehyde dehydrogenase 1 family member L2 [Source:HGNC Symbol;Acc:HGNC:26777]	-0.026256265	
MOBP	myelin associated oligodendrocyte basic protein [Source:HGNC Symbol;Acc:HGNC:7189]	-0.026272306	
PPP2R5C	protein phosphatase 2 regulatory subunit B'gamma [Source:HGNC Symbol;Acc:HGNC:9311]	-0.026304355	
CCDC82	coiled-coil domain containing 82 [Source:HGNC Symbol;Acc:HGNC:26282]	-0.026326617	
AK6	adenylate kinase 6 [Source:HGNC Symbol;Acc:HGNC:49151]	-0.026345022	
POLR1D	RNA polymerase I and III subunit D [Source:HGNC Symbol;Acc:HGNC:20422]	-0.026345879	
GKAP1	G kinase anchoring protein 1 [Source:HGNC Symbol;Acc:HGNC:17496]	-0.026360113	
CNOT9	CCR4-NOT transcription complex subunit 9 [Source:HGNC Symbol;Acc:HGNC:10445]	-0.026393881	
PLAC9	placenta associated 9 [Source:HGNC Symbol;Acc:HGNC:19255]	-0.026399337	
CERS6	ceramide synthase 6 [Source:HGNC Symbol;Acc:HGNC:23826]	-0.02641929	
RHOG	ras homolog family member G [Source:HGNC Symbol;Acc:HGNC:672]	-0.026430296	
ADGB	androglobin [Source:HGNC Symbol;Acc:HGNC:21212]	-0.026455006	
IL22RA1	interleukin 22 receptor subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:13700]	-0.026496382	
RFC3	replication factor C subunit 3 [Source:HGNC Symbol;Acc:HGNC:9971]	-0.026501399	
OR1E2	olfactory receptor family 1 subfamily E member 2 [Source:HGNC Symbol;Acc:HGNC:8190]	-0.026514169	
RAF1	Raf-1 proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:9829]	-0.026535159	
ABCA4	ATP binding cassette subfamily A member 4 [Source:HGNC Symbol;Acc:HGNC:34]	-0.026549503	
HINFP	histone H4 transcription factor [Source:HGNC Symbol;Acc:HGNC:17850]	-0.026562482	
ATF7	activating transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:792]	-0.026622819	
UBE3C	ubiquitin protein ligase E3C [Source:HGNC Symbol;Acc:HGNC:16803]	-0.026625935	
ZNF175	zinc finger protein 175 [Source:HGNC Symbol;Acc:HGNC:12964]	-0.026626028	
TGDS	TDP-glucose 4,6-dehydratase [Source:HGNC Symbol;Acc:HGNC:20324]	-0.02667616	
SORL1	sortilin related receptor 1 [Source:HGNC Symbol;Acc:HGNC:11185]	-0.026678134	
ATRNL1	attractin like 1 [Source:HGNC Symbol;Acc:HGNC:29063]	-0.026707184	
SCN2A	sodium voltage-gated channel alpha subunit 2 [Source:HGNC Symbol;Acc:HGNC:10588]	-0.026739256	
DCTN3	dynactin subunit 3 [Source:HGNC Symbol;Acc:HGNC:2713]	-0.026756626	
USP7	ubiquitin specific peptidase 7 [Source:HGNC Symbol;Acc:HGNC:12630]	-0.026766412	
SMCO2	single-pass membrane protein with coiled-coil domains 2 [Source:HGNC Symbol;Acc:HGNC:34448]	-0.026771436	
EPG5	ectopic P-granules autophagy protein 5 homolog [Source:HGNC Symbol;Acc:HGNC:29331]	-0.026773073	
PIP5K1B	phosphatidylinositol-4-phosphate 5-kinase type 1 beta [Source:HGNC Symbol;Acc:HGNC:8995]	-0.026778433	
ERBB4	erb-b2 receptor tyrosine kinase 4 [Source:HGNC Symbol;Acc:HGNC:3432]	-0.026790554	
VTI1B	vesicle transport through interaction with t-SNAREs 1B [Source:HGNC Symbol;Acc:HGNC:17793]	-0.02680065	
RXYLT1	ribitol xylosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:13530]	-0.026863446	
PKMYT1	protein kinase, membrane associated tyrosine/threonine 1 [Source:HGNC Symbol;Acc:HGNC:29650]	-0.026881939	
PRR14L	proline rich 14 like [Source:HGNC Symbol;Acc:HGNC:28738]	-0.026894948	
SLC44A1	solute carrier family 44 member 1 [Source:HGNC Symbol;Acc:HGNC:18798]	-0.026907453	
SPTLC1	serine palmitoyltransferase long chain base subunit 1 [Source:HGNC Symbol;Acc:HGNC:11277]	-0.026935745	
SYNCRIP	synaptotagmin binding cytoplasmic RNA interacting protein [Source:HGNC Symbol;Acc:HGNC:16918]	-0.026936822	
C7orf77	chromosome 7 open reading frame 77 [Source:HGNC Symbol;Acc:HGNC:51256]	-0.026950583	
AP4S1	adaptor related protein complex 4 subunit sigma 1 [Source:HGNC Symbol;Acc:HGNC:575]	-0.027006134	
PARN	poly(A)-specific ribonuclease [Source:HGNC Symbol;Acc:HGNC:8609]	-0.027007306	
MED24	mediator complex subunit 24 [Source:HGNC Symbol;Acc:HGNC:22963]	-0.027020302	
SCRN3	secernin 3 [Source:HGNC Symbol;Acc:HGNC:30382]	-0.02705719	
CNTN5	contactin 5 [Source:HGNC Symbol;Acc:HGNC:2175]	-0.027065178	
MYL12B	myosin light chain 12B [Source:HGNC Symbol;Acc:HGNC:29827]	-0.027068183	
KRTAP21-2	keratin associated protein 21-2 [Source:HGNC Symbol;Acc:HGNC:18946]	-0.02706886	
GPRIN3	GPRIN family member 3 [Source:HGNC Symbol;Acc:HGNC:27733]	-0.027083723	
ATG2A	autophagy related 2A [Source:HGNC Symbol;Acc:HGNC:29028]	-0.027083982	
ADGRF1	adhesion G protein-coupled receptor F1 [Source:HGNC Symbol;Acc:HGNC:18990]	-0.027123863	
VTI1A	vesicle transport through interaction with t-SNAREs 1A [Source:HGNC Symbol;Acc:HGNC:17792]	-0.027154794	
GLYATL2	glycine-N-acyltransferase like 2 [Source:HGNC Symbol;Acc:HGNC:24178]	-0.027160354	
MMP10	matrix metallopeptidase 10 [Source:HGNC Symbol;Acc:HGNC:7156]	-0.027179502	
SRRM1	serine and arginine repetitive matrix 1 [Source:HGNC Symbol;Acc:HGNC:16638]	-0.027206624	
C15orf40	chromosome 15 open reading frame 40 [Source:HGNC Symbol;Acc:HGNC:28443]	-0.027240327	
ADH6	alcohol dehydrogenase 6 (class V) [Source:HGNC Symbol;Acc:HGNC:255]	-0.027289314	
RBM18	RNA binding motif protein 18 [Source:HGNC Symbol;Acc:HGNC:28413]	-0.027324835	
FBF1	Fas binding factor 1 [Source:HGNC Symbol;Acc:HGNC:24674]	-0.027341427	
FN1	fibronectin 1 [Source:HGNC Symbol;Acc:HGNC:3778]	-0.027358271	
EZH2	enhancer of zeste 2 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:3527]	-0.027367854	
TUBAL3	tubulin alpha like 3 [Source:HGNC Symbol;Acc:HGNC:23534]	-0.027377516	
LRRC9	leucine rich repeat containing 9 [Source:HGNC Symbol;Acc:HGNC:19848]	-0.027381618	
