NAME	TITLE	SCORE	
OR52E8	olfactory receptor family 52 subfamily E member 8 [Source:HGNC Symbol;Acc:HGNC:15217]	0.0	
OR52E6	olfactory receptor family 52 subfamily E member 6 [Source:HGNC Symbol;Acc:HGNC:15215]	0.0	
OR52E5	olfactory receptor family 52 subfamily E member 5 [Source:HGNC Symbol;Acc:HGNC:15214]	0.0	
OR52D1	olfactory receptor family 52 subfamily D member 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:15212]	0.0	
PEAK3	PEAK family member 3 [Source:HGNC Symbol;Acc:HGNC:24793]	0.0	
OR52H1	olfactory receptor family 52 subfamily H member 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:15218]	0.0	
TMEM91	transmembrane protein 91 [Source:HGNC Symbol;Acc:HGNC:32393]	0.0	
PSMD2	proteasome 26S subunit, non-ATPase 2 [Source:HGNC Symbol;Acc:HGNC:9559]	0.0	
TMEM80	transmembrane protein 80 [Source:HGNC Symbol;Acc:HGNC:27453]	0.0	
KCNMB1	potassium calcium-activated channel subfamily M regulatory beta subunit 1 [Source:HGNC Symbol;Acc:HGNC:6285]	0.0	
MRPL30	mitochondrial ribosomal protein L30 [Source:HGNC Symbol;Acc:HGNC:14036]	0.0	
EFCAB7	EF-hand calcium binding domain 7 [Source:HGNC Symbol;Acc:HGNC:29379]	0.0	
MRPL34	mitochondrial ribosomal protein L34 [Source:HGNC Symbol;Acc:HGNC:14488]	0.0	
MRPL40	mitochondrial ribosomal protein L40 [Source:HGNC Symbol;Acc:HGNC:14491]	0.0	
MRPL49	mitochondrial ribosomal protein L49 [Source:HGNC Symbol;Acc:HGNC:1176]	0.0	
TMEM42	transmembrane protein 42 [Source:HGNC Symbol;Acc:HGNC:28444]	0.0	
PSMA3	proteasome 20S subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:9532]	0.0	
PSMA2	proteasome 20S subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:9531]	0.0	
TRMT10B	tRNA methyltransferase 10B [Source:HGNC Symbol;Acc:HGNC:26454]	0.0	
TMEM62	transmembrane protein 62 [Source:HGNC Symbol;Acc:HGNC:26269]	0.0	
TMCO6	transmembrane and coiled-coil domains 6 [Source:HGNC Symbol;Acc:HGNC:28814]	0.0	
UGT1A10	UDP glucuronosyltransferase family 1 member A10 [Source:HGNC Symbol;Acc:HGNC:12531]	0.0	
SAT2	spermidine/spermine N1-acetyltransferase family member 2 [Source:HGNC Symbol;Acc:HGNC:23160]	0.0	
EIF4ENIF1	eukaryotic translation initiation factor 4E nuclear import factor 1 [Source:HGNC Symbol;Acc:HGNC:16687]	0.0	
NOMO1	NODAL modulator 1 [Source:HGNC Symbol;Acc:HGNC:30060]	0.0	
HAT1	histone acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:4821]	0.0	
TFPI2	tissue factor pathway inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:11761]	0.0	
MAK16	MAK16 homolog [Source:HGNC Symbol;Acc:HGNC:13703]	0.0	
THUMPD1	THUMP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23807]	0.0	
SPATA12	spermatogenesis associated 12 [Source:HGNC Symbol;Acc:HGNC:23221]	0.0	
SPATA13	spermatogenesis associated 13 [Source:HGNC Symbol;Acc:HGNC:23222]	0.0	
KDELR2	KDEL endoplasmic reticulum protein retention receptor 2 [Source:HGNC Symbol;Acc:HGNC:6305]	0.0	
WFDC10A	WAP four-disulfide core domain 10A [Source:HGNC Symbol;Acc:HGNC:16139]	0.0	
BABAM1	BRISC and BRCA1 A complex member 1 [Source:HGNC Symbol;Acc:HGNC:25008]	0.0	
MARCHF2	membrane associated ring-CH-type finger 2 [Source:HGNC Symbol;Acc:HGNC:28038]	0.0	
CAMK2N2	calcium/calmodulin dependent protein kinase II inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:24197]	0.0	
ELOA3D	elongin A3 family member D [Source:HGNC Symbol;Acc:HGNC:33511]	0.0	
ELOA3B	elongin A3 family member B [Source:HGNC Symbol;Acc:HGNC:31007]	0.0	
HBE1	hemoglobin subunit epsilon 1 [Source:HGNC Symbol;Acc:HGNC:4830]	0.0	
HNRNPUL2	heterogeneous nuclear ribonucleoprotein U like 2 [Source:HGNC Symbol;Acc:HGNC:25451]	0.0	
CALHM5	calcium homeostasis modulator family member 5 [Source:HGNC Symbol;Acc:HGNC:21568]	0.0	
INSYN2A	inhibitory synaptic factor 2A [Source:HGNC Symbol;Acc:HGNC:33859]	0.0	
INSYN2B	inhibitory synaptic factor family member 2B [Source:HGNC Symbol;Acc:HGNC:37271]	0.0	
CLCN2	chloride voltage-gated channel 2 [Source:HGNC Symbol;Acc:HGNC:2020]	0.0	
ATP5MGL	ATP synthase membrane subunit g like [Source:HGNC Symbol;Acc:HGNC:13213]	0.0	
SPATA46	spermatogenesis associated 46 [Source:HGNC Symbol;Acc:HGNC:27648]	0.0	
GALNT4	polypeptide N-acetylgalactosaminyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:4126]	0.0	
TEN1	TEN1 subunit of CST complex [Source:HGNC Symbol;Acc:HGNC:37242]	0.0	
FAM131A	family with sequence similarity 131 member A [Source:HGNC Symbol;Acc:HGNC:28308]	0.0	
LNX1	ligand of numb-protein X 1 [Source:HGNC Symbol;Acc:HGNC:6657]	0.0	
ASF1A	anti-silencing function 1A histone chaperone [Source:HGNC Symbol;Acc:HGNC:20995]	0.0	
PPP3R1	protein phosphatase 3 regulatory subunit B, alpha [Source:HGNC Symbol;Acc:HGNC:9317]	0.0	
PPP3R2	protein phosphatase 3 regulatory subunit B, beta [Source:HGNC Symbol;Acc:HGNC:9318]	0.0	
GALR2	galanin receptor 2 [Source:HGNC Symbol;Acc:HGNC:4133]	0.0	
GATD3A	glutamine amidotransferase like class 1 domain containing 3A [Source:HGNC Symbol;Acc:HGNC:1273]	0.0	
SERF2	small EDRK-rich factor 2 [Source:HGNC Symbol;Acc:HGNC:10757]	0.0	
C11orf98	chromosome 11 open reading frame 98 [Source:HGNC Symbol;Acc:HGNC:51238]	0.0	
C11orf91	chromosome 11 open reading frame 91 [Source:HGNC Symbol;Acc:HGNC:34444]	0.0	
ANXA8	annexin A8 [Source:HGNC Symbol;Acc:HGNC:546]	0.0	
PRSS48	serine protease 48 [Source:HGNC Symbol;Acc:HGNC:24635]	0.0	
RHD	Rh blood group D antigen [Source:HGNC Symbol;Acc:HGNC:10009]	0.0	
CCL25	C-C motif chemokine ligand 25 [Source:HGNC Symbol;Acc:HGNC:10624]	0.0	
MORN4	MORN repeat containing 4 [Source:HGNC Symbol;Acc:HGNC:24001]	0.0	
C11orf45	chromosome 11 open reading frame 45 [Source:HGNC Symbol;Acc:HGNC:28584]	0.0	
C11orf54	chromosome 11 open reading frame 54 [Source:HGNC Symbol;Acc:HGNC:30204]	0.0	
C11orf52	chromosome 11 open reading frame 52 [Source:HGNC Symbol;Acc:HGNC:30531]	0.0	
LHCGR	luteinizing hormone/choriogonadotropin receptor [Source:HGNC Symbol;Acc:HGNC:6585]	0.0	
ERV3-1	endogenous retrovirus group 3 member 1, envelope [Source:HGNC Symbol;Acc:HGNC:3454]	0.0	
BTBD6	BTB domain containing 6 [Source:HGNC Symbol;Acc:HGNC:19897]	0.0	
SRXN1	sulfiredoxin 1 [Source:HGNC Symbol;Acc:HGNC:16132]	0.0	
DUSP18	dual specificity phosphatase 18 [Source:HGNC Symbol;Acc:HGNC:18484]	0.0	
DUSP28	dual specificity phosphatase 28 [Source:HGNC Symbol;Acc:HGNC:33237]	0.0	
DUSP27	dual specificity phosphatase 27, atypical [Source:HGNC Symbol;Acc:HGNC:25034]	0.0	
DCAF10	DDB1 and CUL4 associated factor 10 [Source:HGNC Symbol;Acc:HGNC:23686]	0.0	
OXTR	oxytocin receptor [Source:HGNC Symbol;Acc:HGNC:8529]	0.0	
MUCL3	mucin like 3 [Source:HGNC Symbol;Acc:HGNC:21666]	0.0	
SMIM5	small integral membrane protein 5 [Source:HGNC Symbol;Acc:HGNC:40030]	0.0	
IGSF6	immunoglobulin superfamily member 6 [Source:HGNC Symbol;Acc:HGNC:5953]	0.0	
TEX261	testis expressed 261 [Source:HGNC Symbol;Acc:HGNC:30712]	0.0	
SMIM6	small integral membrane protein 6 [Source:HGNC Symbol;Acc:HGNC:40032]	0.0	
TRIM6-TRIM34	TRIM6-TRIM34 readthrough [Source:HGNC Symbol;Acc:HGNC:33440]	0.0	
DCSTAMP	dendrocyte expressed seven transmembrane protein [Source:HGNC Symbol;Acc:HGNC:18549]	0.0	
KRTAP13-1	keratin associated protein 13-1 [Source:HGNC Symbol;Acc:HGNC:18924]	0.0	
PRSS53	serine protease 53 [Source:HGNC Symbol;Acc:HGNC:34407]	0.0	
PSORS1C2	psoriasis susceptibility 1 candidate 2 [Source:HGNC Symbol;Acc:HGNC:17199]	0.0	
SELL	selectin L [Source:HGNC Symbol;Acc:HGNC:10720]	0.0	
RBKS	ribokinase [Source:HGNC Symbol;Acc:HGNC:30325]	0.0	
OR2L5	olfactory receptor family 2 subfamily L member 5 [Source:HGNC Symbol;Acc:HGNC:15011]	0.0	
OR2L3	olfactory receptor family 2 subfamily L member 3 [Source:HGNC Symbol;Acc:HGNC:15009]	0.0	
OR2L2	olfactory receptor family 2 subfamily L member 2 [Source:HGNC Symbol;Acc:HGNC:8266]	0.0	
RBP4	retinol binding protein 4 [Source:HGNC Symbol;Acc:HGNC:9922]	0.0	
ARF5	ADP ribosylation factor 5 [Source:HGNC Symbol;Acc:HGNC:658]	0.0	
SEZ6	seizure related 6 homolog [Source:HGNC Symbol;Acc:HGNC:15955]	0.0	
TUBA3D	tubulin alpha 3d [Source:HGNC Symbol;Acc:HGNC:24071]	0.0	
RNASE8	ribonuclease A family member 8 [Source:HGNC Symbol;Acc:HGNC:19277]	0.0	
RNASE7	ribonuclease A family member 7 [Source:HGNC Symbol;Acc:HGNC:19278]	0.0	
TUBA4B	tubulin alpha 4b [Source:HGNC Symbol;Acc:HGNC:18637]	0.0	
RBMXL1	RBMX like 1 [Source:HGNC Symbol;Acc:HGNC:25073]	0.0	
TIA1	TIA1 cytotoxic granule associated RNA binding protein [Source:HGNC Symbol;Acc:HGNC:11802]	0.0	
PPP1R14A	protein phosphatase 1 regulatory inhibitor subunit 14A [Source:HGNC Symbol;Acc:HGNC:14871]	0.0	
TAS2R20	taste 2 receptor member 20 [Source:HGNC Symbol;Acc:HGNC:19109]	0.0	
NUBP2	nucleotide binding protein 2 [Source:HGNC Symbol;Acc:HGNC:8042]	0.0	
EPHB3	EPH receptor B3 [Source:HGNC Symbol;Acc:HGNC:3394]	0.0	
TAS2R10	taste 2 receptor member 10 [Source:HGNC Symbol;Acc:HGNC:14918]	0.0	
TAS2R13	taste 2 receptor member 13 [Source:HGNC Symbol;Acc:HGNC:14919]	0.0	
TAS2R14	taste 2 receptor member 14 [Source:HGNC Symbol;Acc:HGNC:14920]	0.0	
TAS2R19	taste 2 receptor member 19 [Source:HGNC Symbol;Acc:HGNC:19108]	0.0	
TAS2R43	taste 2 receptor member 43 [Source:HGNC Symbol;Acc:HGNC:18875]	0.0	
TAS2R46	taste 2 receptor member 46 [Source:HGNC Symbol;Acc:HGNC:18877]	0.0	
ART4	ADP-ribosyltransferase 4 (Dombrock blood group) [Source:HGNC Symbol;Acc:HGNC:726]	0.0	
ZBED2	zinc finger BED-type containing 2 [Source:HGNC Symbol;Acc:HGNC:20710]	0.0	
ZBED6	zinc finger BED-type containing 6 [Source:HGNC Symbol;Acc:HGNC:33273]	0.0	
TAS2R30	taste 2 receptor member 30 [Source:HGNC Symbol;Acc:HGNC:19112]	0.0	
TAS2R31	taste 2 receptor member 31 [Source:HGNC Symbol;Acc:HGNC:19113]	0.0	
TAS2R38	taste 2 receptor member 38 [Source:HGNC Symbol;Acc:HGNC:9584]	0.0	
TAS2R50	taste 2 receptor member 50 [Source:HGNC Symbol;Acc:HGNC:18882]	0.0	
LKAAEAR1	LKAAEAR motif containing 1 [Source:HGNC Symbol;Acc:HGNC:33718]	0.0	
ZRSR2P1	ZRSR2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:12456]	0.0	
GCM2	glial cells missing transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:4198]	0.0	
ABHD12B	abhydrolase domain containing 12B [Source:HGNC Symbol;Acc:HGNC:19837]	0.0	
ABHD14B	abhydrolase domain containing 14B [Source:HGNC Symbol;Acc:HGNC:28235]	0.0	
ABHD14A	abhydrolase domain containing 14A [Source:HGNC Symbol;Acc:HGNC:24538]	0.0	
OR1K1	olfactory receptor family 1 subfamily K member 1 [Source:HGNC Symbol;Acc:HGNC:8212]	0.0	
RD3L	retinal degeneration 3 like [Source:HGNC Symbol;Acc:HGNC:40912]	0.0	
PRR20B	proline rich 20B [Source:HGNC Symbol;Acc:HGNC:37220]	0.0	
PRR20E	proline rich 20E [Source:HGNC Symbol;Acc:HGNC:37223]	0.0	
PRR20D	proline rich 20D [Source:HGNC Symbol;Acc:HGNC:37222]	0.0	
PRR20A	proline rich 20A [Source:HGNC Symbol;Acc:HGNC:24754]	0.0	
ANKHD1-EIF4EBP3	ANKHD1-EIF4EBP3 readthrough [Source:HGNC Symbol;Acc:HGNC:33530]	0.0	
IFT80	intraflagellar transport 80 [Source:HGNC Symbol;Acc:HGNC:29262]	0.0	
RNASE13	ribonuclease A family member 13 (inactive) [Source:HGNC Symbol;Acc:HGNC:25285]	0.0	
RNASE12	ribonuclease A family member 12 (inactive) [Source:HGNC Symbol;Acc:HGNC:24211]	0.0	
TMEM189	transmembrane protein 189 [Source:HGNC Symbol;Acc:HGNC:16735]	0.0	
PRR23B	proline rich 23B [Source:HGNC Symbol;Acc:HGNC:33764]	0.0	
PRR23C	proline rich 23C [Source:HGNC Symbol;Acc:HGNC:37173]	0.0	
ANKRD53	ankyrin repeat domain 53 [Source:HGNC Symbol;Acc:HGNC:25691]	0.0	
ANKRD63	ankyrin repeat domain 63 [Source:HGNC Symbol;Acc:HGNC:40027]	0.0	
ANKRD61	ankyrin repeat domain 61 [Source:HGNC Symbol;Acc:HGNC:22467]	0.0	
TMSB10	thymosin beta 10 [Source:HGNC Symbol;Acc:HGNC:11879]	0.0	
BSCL2	BSCL2 lipid droplet biogenesis associated, seipin [Source:HGNC Symbol;Acc:HGNC:15832]	0.0	
PHPT1	phosphohistidine phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:30033]	0.0	
VTN	vitronectin [Source:HGNC Symbol;Acc:HGNC:12724]	0.0	
LSM7	LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:20470]	0.0	
EIF4G1	eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296]	0.0	
ASPN	asporin [Source:HGNC Symbol;Acc:HGNC:14872]	0.0	
ASPA	aspartoacylase [Source:HGNC Symbol;Acc:HGNC:756]	0.0	
CDRT4	CMT1A duplicated region transcript 4 [Source:HGNC Symbol;Acc:HGNC:14383]	0.0	
HGH1	HGH1 homolog [Source:HGNC Symbol;Acc:HGNC:24161]	0.0	
GDF1	growth differentiation factor 1 [Source:HGNC Symbol;Acc:HGNC:4214]	0.0	
FASTKD3	FAST kinase domains 3 [Source:HGNC Symbol;Acc:HGNC:28758]	0.0	
FASTKD5	FAST kinase domains 5 [Source:HGNC Symbol;Acc:HGNC:25790]	0.0	
ATP6V0C	ATPase H+ transporting V0 subunit c [Source:HGNC Symbol;Acc:HGNC:855]	0.0	
LILRA6	leukocyte immunoglobulin like receptor A6 [Source:HGNC Symbol;Acc:HGNC:15495]	0.0	
LILRB3	leukocyte immunoglobulin like receptor B3 [Source:HGNC Symbol;Acc:HGNC:6607]	0.0	
LILRB5	leukocyte immunoglobulin like receptor B5 [Source:HGNC Symbol;Acc:HGNC:6609]	0.0	
TPPP2	tubulin polymerization promoting protein family member 2 [Source:HGNC Symbol;Acc:HGNC:19293]	0.0	
TOMM5	translocase of outer mitochondrial membrane 5 [Source:HGNC Symbol;Acc:HGNC:31369]	0.0	
TOMM6	translocase of outer mitochondrial membrane 6 [Source:HGNC Symbol;Acc:HGNC:34528]	0.0	
TMEM140	transmembrane protein 140 [Source:HGNC Symbol;Acc:HGNC:21870]	0.0	
PTTG2	pituitary tumor-transforming 2 [Source:HGNC Symbol;Acc:HGNC:9691]	0.0	
TMEM14B	transmembrane protein 14B [Source:HGNC Symbol;Acc:HGNC:21384]	0.0	
OR2C3	olfactory receptor family 2 subfamily C member 3 [Source:HGNC Symbol;Acc:HGNC:15005]	0.0	
DNAJC25	DnaJ heat shock protein family (Hsp40) member C25 [Source:HGNC Symbol;Acc:HGNC:34187]	0.0	
ATP6V1F	ATPase H+ transporting V1 subunit F [Source:HGNC Symbol;Acc:HGNC:16832]	0.0	
TMEM115	transmembrane protein 115 [Source:HGNC Symbol;Acc:HGNC:30055]	0.0	
OR2A7	olfactory receptor family 2 subfamily A member 7 [Source:HGNC Symbol;Acc:HGNC:8234]	0.0	
OR2A4	olfactory receptor family 2 subfamily A member 4 [Source:HGNC Symbol;Acc:HGNC:14729]	0.0	
OR2H2	olfactory receptor family 2 subfamily H member 2 [Source:HGNC Symbol;Acc:HGNC:8253]	0.0	
WTAP	WT1 associated protein [Source:HGNC Symbol;Acc:HGNC:16846]	0.0	
OR4Q3	olfactory receptor family 4 subfamily Q member 3 [Source:HGNC Symbol;Acc:HGNC:15426]	0.0	
ATF5	activating transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:790]	0.0	
CIAO3	cytosolic iron-sulfur assembly component 3 [Source:HGNC Symbol;Acc:HGNC:14179]	0.0	
OR4N4	olfactory receptor family 4 subfamily N member 4 [Source:HGNC Symbol;Acc:HGNC:15375]	0.0	
PYDC1	pyrin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30261]	0.0	
LIN37	lin-37 DREAM MuvB core complex component [Source:HGNC Symbol;Acc:HGNC:33234]	0.0	
LIMS4	LIM zinc finger domain containing 4 [Source:HGNC Symbol;Acc:HGNC:39941]	0.0	
MPV17L	MPV17 mitochondrial inner membrane protein like [Source:HGNC Symbol;Acc:HGNC:26827]	0.0	
EIF4EBP3	eukaryotic translation initiation factor 4E binding protein 3 [Source:HGNC Symbol;Acc:HGNC:3290]	0.0	
HHATL	hedgehog acyltransferase like [Source:HGNC Symbol;Acc:HGNC:13242]	0.0	
HSPB2-C11orf52	HSPB2-C11orf52 readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:41996]	0.0	
TMBIM1	transmembrane BAX inhibitor motif containing 1 [Source:HGNC Symbol;Acc:HGNC:23410]	0.0	
DEPP1	DEPP1 autophagy regulator [Source:HGNC Symbol;Acc:HGNC:23355]	0.0	
NTAN1	N-terminal asparagine amidase [Source:HGNC Symbol;Acc:HGNC:29909]	0.0	
LPAR6	lysophosphatidic acid receptor 6 [Source:HGNC Symbol;Acc:HGNC:15520]	0.0	
IL18	interleukin 18 [Source:HGNC Symbol;Acc:HGNC:5986]	0.0	
IL31	interleukin 31 [Source:HGNC Symbol;Acc:HGNC:19372]	0.0	
H2BC4	H2B clustered histone 4 [Source:HGNC Symbol;Acc:HGNC:4757]	0.0	
TMEM265	transmembrane protein 265 [Source:HGNC Symbol;Acc:HGNC:51241]	0.0	
GEN1	GEN1 Holliday junction 5' flap endonuclease [Source:HGNC Symbol;Acc:HGNC:26881]	0.0	
TMEM251	transmembrane protein 251 [Source:HGNC Symbol;Acc:HGNC:20218]	0.0	
TMEM253	transmembrane protein 253 [Source:HGNC Symbol;Acc:HGNC:32545]	0.0	
SHPK	sedoheptulokinase [Source:HGNC Symbol;Acc:HGNC:1492]	0.0	
FBN3	fibrillin 3 [Source:HGNC Symbol;Acc:HGNC:18794]	0.0	
C8orf44	chromosome 8 open reading frame 44 [Source:HGNC Symbol;Acc:HGNC:25646]	0.0	
C8orf48	chromosome 8 open reading frame 48 [Source:HGNC Symbol;Acc:HGNC:26345]	0.0	
UBE2W	ubiquitin conjugating enzyme E2 W [Source:HGNC Symbol;Acc:HGNC:25616]	0.0	
TMEM204	transmembrane protein 204 [Source:HGNC Symbol;Acc:HGNC:14158]	0.0	
TMEM205	transmembrane protein 205 [Source:HGNC Symbol;Acc:HGNC:29631]	0.0	
C8orf74	chromosome 8 open reading frame 74 [Source:HGNC Symbol;Acc:HGNC:32296]	0.0	
AC005358.1	novel transcript, antisense to MYOCD	0.0	
ZC2HC1B	zinc finger C2HC-type containing 1B [Source:HGNC Symbol;Acc:HGNC:21174]	0.0	
PCDHA5	protocadherin alpha 5 [Source:HGNC Symbol;Acc:HGNC:8671]	0.0	
PCDHA4	protocadherin alpha 4 [Source:HGNC Symbol;Acc:HGNC:8670]	0.0	
PCDHA3	protocadherin alpha 3 [Source:HGNC Symbol;Acc:HGNC:8669]	0.0	
PCDHA2	protocadherin alpha 2 [Source:HGNC Symbol;Acc:HGNC:8668]	0.0	
PCDHA9	protocadherin alpha 9 [Source:HGNC Symbol;Acc:HGNC:8675]	0.0	
PCDHA8	protocadherin alpha 8 [Source:HGNC Symbol;Acc:HGNC:8674]	0.0	
PCDHA7	protocadherin alpha 7 [Source:HGNC Symbol;Acc:HGNC:8673]	0.0	
PCDHA6	protocadherin alpha 6 [Source:HGNC Symbol;Acc:HGNC:8672]	0.0	
PLEKHO2	pleckstrin homology domain containing O2 [Source:HGNC Symbol;Acc:HGNC:30026]	0.0	
SYNJ2BP	synaptojanin 2 binding protein [Source:HGNC Symbol;Acc:HGNC:18955]	0.0	
PRORP	protein only RNase P catalytic subunit [Source:HGNC Symbol;Acc:HGNC:19958]	0.0	
PCDHAC2	protocadherin alpha subfamily C, 2 [Source:HGNC Symbol;Acc:HGNC:8677]	0.0	
PCDHAC1	protocadherin alpha subfamily C, 1 [Source:HGNC Symbol;Acc:HGNC:8676]	0.0	
FAM218A	family with sequence similarity 218 member A [Source:HGNC Symbol;Acc:HGNC:26466]	0.0	
BOLA2B	bolA family member 2B [Source:HGNC Symbol;Acc:HGNC:32479]	0.0	
LRFN4	leucine rich repeat and fibronectin type III domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28456]	0.0	
KRTAP19-2	keratin associated protein 19-2 [Source:HGNC Symbol;Acc:HGNC:18937]	0.0	
ANGPT2	angiopoietin 2 [Source:HGNC Symbol;Acc:HGNC:485]	0.0	
FLT3LG	fms related receptor tyrosine kinase 3 ligand [Source:HGNC Symbol;Acc:HGNC:3766]	0.0	
PYCR2	pyrroline-5-carboxylate reductase 2 [Source:HGNC Symbol;Acc:HGNC:30262]	0.0	
CD320	CD320 molecule [Source:HGNC Symbol;Acc:HGNC:16692]	0.0	
LIME1	Lck interacting transmembrane adaptor 1 [Source:HGNC Symbol;Acc:HGNC:26016]	0.0	
TLR9	toll like receptor 9 [Source:HGNC Symbol;Acc:HGNC:15633]	0.0	
TLR6	toll like receptor 6 [Source:HGNC Symbol;Acc:HGNC:16711]	0.0	
H2AC7	H2A clustered histone 7 [Source:HGNC Symbol;Acc:HGNC:4729]	0.0	
PCDHA13	protocadherin alpha 13 [Source:HGNC Symbol;Acc:HGNC:8667]	0.0	
PCDHA12	protocadherin alpha 12 [Source:HGNC Symbol;Acc:HGNC:8666]	0.0	
PCDHA11	protocadherin alpha 11 [Source:HGNC Symbol;Acc:HGNC:8665]	0.0	
PCDHA10	protocadherin alpha 10 [Source:HGNC Symbol;Acc:HGNC:8664]	0.0	
PRPF6	pre-mRNA processing factor 6 [Source:HGNC Symbol;Acc:HGNC:15860]	0.0	
OR4F5	olfactory receptor family 4 subfamily F member 5 [Source:HGNC Symbol;Acc:HGNC:14825]	0.0	
OR4F3	olfactory receptor family 4 subfamily F member 3 [Source:HGNC Symbol;Acc:HGNC:8300]	0.0	
EFNA2	ephrin A2 [Source:HGNC Symbol;Acc:HGNC:3222]	0.0	
TMEM35B	transmembrane protein 35B [Source:HGNC Symbol;Acc:HGNC:40021]	0.0	
OR4M2	olfactory receptor family 4 subfamily M member 2 [Source:HGNC Symbol;Acc:HGNC:15373]	0.0	
OR4M1	olfactory receptor family 4 subfamily M member 1 [Source:HGNC Symbol;Acc:HGNC:14735]	0.0	
SIX6	SIX homeobox 6 [Source:HGNC Symbol;Acc:HGNC:10892]	0.0	
RASA4	RAS p21 protein activator 4 [Source:HGNC Symbol;Acc:HGNC:23181]	0.0	
TMEM30B	transmembrane protein 30B [Source:HGNC Symbol;Acc:HGNC:27254]	0.0	
CYB5RL	cytochrome b5 reductase like [Source:HGNC Symbol;Acc:HGNC:32220]	0.0	
VSIR	V-set immunoregulatory receptor [Source:HGNC Symbol;Acc:HGNC:30085]	0.0	
B3GALT2	beta-1,3-galactosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:917]	0.0	
OVCA2	OVCA2 serine hydrolase domain containing [Source:HGNC Symbol;Acc:HGNC:24203]	0.0	
S100A3	S100 calcium binding protein A3 [Source:HGNC Symbol;Acc:HGNC:10493]	0.0	
SNURF	SNRPN upstream reading frame [Source:HGNC Symbol;Acc:HGNC:11171]	0.0	
TP53INP2	tumor protein p53 inducible nuclear protein 2 [Source:HGNC Symbol;Acc:HGNC:16104]	0.0	
TP53INP1	tumor protein p53 inducible nuclear protein 1 [Source:HGNC Symbol;Acc:HGNC:18022]	0.0	
MCOLN3	mucolipin 3 [Source:HGNC Symbol;Acc:HGNC:13358]	0.0	
LYSMD1	LysM domain containing 1 [Source:HGNC Symbol;Acc:HGNC:32070]	0.0	
NT5C1B	5'-nucleotidase, cytosolic IB [Source:HGNC Symbol;Acc:HGNC:17818]	0.0	
CYB5D1	cytochrome b5 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26516]	0.0	
PNMA8B	PNMA family member 8B [Source:HGNC Symbol;Acc:HGNC:29206]	0.0	
CALM2	calmodulin 2 [Source:HGNC Symbol;Acc:HGNC:1445]	0.0	
OR7C1	olfactory receptor family 7 subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:8373]	0.0	
EXOSC5	exosome component 5 [Source:HGNC Symbol;Acc:HGNC:24662]	0.0	
EXOSC3	exosome component 3 [Source:HGNC Symbol;Acc:HGNC:17944]	0.0	
TMX2	thioredoxin related transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:30739]	0.0	
CALCA	calcitonin related polypeptide alpha [Source:HGNC Symbol;Acc:HGNC:1437]	0.0	
CCL3L1	C-C motif chemokine ligand 3 like 1 [Source:HGNC Symbol;Acc:HGNC:10628]	0.0	
CCL3L3	C-C motif chemokine ligand 3 like 3 [Source:HGNC Symbol;Acc:HGNC:30554]	0.0	
TIMM10B	translocase of inner mitochondrial membrane 10B [Source:HGNC Symbol;Acc:HGNC:4022]	0.0	
CYP11B1	cytochrome P450 family 11 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:2591]	0.0	
TRIAP1	TP53 regulated inhibitor of apoptosis 1 [Source:HGNC Symbol;Acc:HGNC:26937]	0.0	
DEFA1B	defensin alpha 1B [Source:HGNC Symbol;Acc:HGNC:33596]	0.0	
SOX15	SRY-box transcription factor 15 [Source:HGNC Symbol;Acc:HGNC:11196]	0.0	
HOXA6	homeobox A6 [Source:HGNC Symbol;Acc:HGNC:5107]	0.0	
HOXA5	homeobox A5 [Source:HGNC Symbol;Acc:HGNC:5106]	0.0	
HOXA4	homeobox A4 [Source:HGNC Symbol;Acc:HGNC:5105]	0.0	
SOX10	SRY-box transcription factor 10 [Source:HGNC Symbol;Acc:HGNC:11190]	0.0	
HOXB9	homeobox B9 [Source:HGNC Symbol;Acc:HGNC:5120]	0.0	
HOXB4	homeobox B4 [Source:HGNC Symbol;Acc:HGNC:5115]	0.0	
